COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W45
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,36,2013,COOK_36_2013,dv1830,41522,PID040355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,36,2013,COOK_36_2013,dv1831,41522,PID040356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1870,41525,PID040369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1871,41525,PID040370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1872,41525,PID040371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1873,41525,PID040372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1874,41525,PID040373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1875,41525,PID040374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1888,41526,PID040375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1889,41526,PID040376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1910,41527,PID040379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1911,41527,PID040380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1912,41527,PID040381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1929,41528,PID040384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,37,2013,COOK_37_2013,dv1930,41528,PID040386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,37,2013,COOK_37_2013,dv1940,41529,PID040387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,38,2013,COOK_38_2013,dv1971,41532,PID040389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,38,2013,COOK_38_2013,dv1972,41532,PID040390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,38,2013,COOK_38_2013,dv1973,41532,PID040391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,38,2013,COOK_38_2013,dv1982,41534,PID040393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,38,2013,COOK_38_2013,dv1983,41534,PID040394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,38,2013,COOK_38_2013,dv1991,41535,PID040397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,38,2013,COOK_38_2013,dv1992,41535,PID040398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,38,2013,COOK_38_2013,dv2019,41536,PID040399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,38,2013,COOK_38_2013,dv2020,41536,PID040401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2013,COOK_24_2013,dv228,41434,PID040421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,24,2013,COOK_24_2013,dv229,41434,PID040422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,24,2013,COOK_24_2013,dv230,41434,PID040424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,24,2013,COOK_24_2013,dv231,41434,PID040425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2013,COOK_24_2013,dv245,41435,PID040448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2013,COOK_24_2013,dv246,41435,PID040449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2013,COOK_24_2013,dv268,41436,PID040468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,24,2013,COOK_24_2013,dv269,41436,PID040471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,24,2013,COOK_24_2013,dv270,41436,PID040473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2013,COOK_24_2013,dv282,41437,PID040487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2013,COOK_25_2013,dv347,41441,PID040537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2013,COOK_25_2013,dv348,41441,PID040539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2013,COOK_25_2013,dv349,41441,PID040541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,25,2013,COOK_25_2013,dv350,41441,PID040542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,25,2013,COOK_25_2013,dv351,41441,PID040543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2013,COOK_25_2013,dv358,41442,PID040555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2013,COOK_25_2013,dv382,41444,PID040573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.816896,41.850487,Culex,25,2013,COOK_25_2013,dv383,41444,PID040575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2013,COOK_26_2013,dv455,41448,PID040628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2013,COOK_26_2013,dv456,41448,PID040629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,26,2013,COOK_26_2013,dv457,41448,PID040630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,26,2013,COOK_26_2013,dv458,41448,PID040633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2013,COOK_26_2013,dv474,41449,PID040644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2013,COOK_26_2013,dv516,41451,PID040683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,26,2013,COOK_26_2013,dv548,41452,PID040713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv603,41455,PID040739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv604,41455,PID040741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv605,41455,PID040745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv606,41455,PID040747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv607,41455,PID040749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,27,2013,COOK_27_2013,dv608,41455,PID040750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,22,2013,COOK_22_2013,dv64,41421,PID040771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv640,41456,PID040773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv641,41456,PID040774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv642,41456,PID040775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv643,41456,PID040776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,22,2013,COOK_22_2013,dv65,41421,PID040779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,22,2013,COOK_22_2013,dv66,41421,PID040796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv666,41457,PID040802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv667,41457,PID040804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv704,41459,PID040828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv705,41459,PID040830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2013,COOK_27_2013,dv706,41459,PID040831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,27,2013,COOK_27_2013,dv707,41459,PID040832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,28,2013,COOK_28_2013,dv731,41462,PID040859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv759,41462,PID040880,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv760,41462,PID040881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv761,41462,PID040883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv762,41462,PID040885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv763,41462,PID040887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.816896,41.850487,Culex,28,2013,COOK_28_2013,dv764,41462,PID040888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv813,41464,PID040924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv814,41464,PID040926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv844,41465,PID040952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv845,41465,PID040955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,28,2013,COOK_28_2013,dv846,41465,PID040956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2013,COOK_28_2013,dv868,41466,PID040974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv926,41469,PID041022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv927,41469,PID041024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv928,41469,PID041025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,29,2013,COOK_29_2013,dv929,41469,PID041026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.816896,41.850487,Culex,29,2013,COOK_29_2013,dv930,41469,PID041028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv949,41470,PID041045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv950,41470,PID041046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv976,41471,PID041072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2013,COOK_29_2013,dv977,41471,PID041076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60131,COOK,GRAVID TRAP,29,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,33,2013,COOK_33_2013,1002,41498,PID041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,33,2013,COOK_33_2013,1007,41498,PID041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,24,2013,COOK_24_2013,101,41439,PID041104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,33,2013,COOK_33_2013,1015,41500,PID041105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,42,Female,RAMP WNV,POSITIVE,1,-87.855546,41.922432,Culex,33,2013,COOK_33_2013,1047,41502,PID041112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,21,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,33,2013,COOK_33_2013,1049,41502,PID041113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,34,2013,COOK_34_2013,1083,41505,PID041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,34,2013,COOK_34_2013,1085,41505,PID041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,25,2013,COOK_25_2013,111,41442,PID041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,34,2013,COOK_34_2013,1142,41507,PID041129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,39,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,34,2013,COOK_34_2013,1148,41507,PID041130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,34,2013,COOK_34_2013,1180,41509,PID041141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,34,2013,COOK_34_2013,1181,41509,PID041142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,22,2013,COOK_22_2013,12,41423,PID041146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,29,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,35,2013,COOK_35_2013,1217,41512,PID041148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,35,2013,COOK_35_2013,1246,41514,PID041153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,35,2013,COOK_35_2013,1252,41514,PID041155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,33,Female,RAMP WNV,POSITIVE,1,-87.855546,41.922432,Culex,35,2013,COOK_35_2013,1262,41516,PID041157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,29,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,35,2013,COOK_35_2013,1263,41516,PID041158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,25,2013,COOK_25_2013,131,41442,PID041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,40,Female,RAMP WNV,POSITIVE,1,-87.855546,41.922432,Culex,36,2013,COOK_36_2013,1324,41521,PID041168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,35,Female,RAMP WNV,POSITIVE,1,-87.855546,41.922432,Culex,36,2013,COOK_36_2013,1332,41523,PID041170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,36,2013,COOK_36_2013,1334,41523,PID041171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,37,2013,COOK_37_2013,1389,41526,PID041180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.8949,41.9413,Culex,37,2013,COOK_37_2013,1396,41526,PID041181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8949,41.9413,Culex,37,2013,COOK_37_2013,1401,41528,PID041182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60131,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.855546,41.922432,Culex,37,2013,COOK_37_2013,1405,41528,PID041183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
